-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     1600.0000     8.7936        10.5708       -89.0034      62.2339       10.5719       -74.3935      
     1800.0000     8.9246        12.3428       -101.5563     63.2773       12.3438       -86.9464      
     2000.0000     9.0467        14.1401       -114.3079     64.2240       14.1411       -99.6980      
     2200.0000     9.1611        15.9609       -127.2407     65.0916       15.9620       -112.6307     
     2400.0000     9.2686        17.8040       -140.3402     65.8934       17.8051       -125.7303     
     2600.0000     9.3701        19.6680       -153.5943     66.6393       19.6690       -138.9844     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HO2
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     O 2.0000
   Formation Enthalpy at 298K =          2.9372 kcal/mol
   Formation Free Gibbs Energy at 298K = -13.3775 kcal/mol
   Molecular Weight =                    33.0060 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      8.3476        2.9539        -13.4870      54.8032       0.0167        -0.1096       
     600.0000      9.9944        5.7059        -30.9509      61.0946       2.7686        -17.5734      
     800.0000      10.7703       7.7887        -43.4794      64.0852       4.8515        -30.1019      
     1000.0000     11.3792       10.0013       -56.5500      66.5514       7.0641        -43.1726      
     1200.0000     11.8526       12.3252       -70.0770      68.6686       9.3880        -56.6995      
     1400.0000     12.2823       14.7394       -84.0004      70.5285       11.8022       -70.6229      
     1600.0000     12.6703       17.2354       -98.2755      72.1943       14.2981       -84.8980      
     1800.0000     13.0185       19.8049       -112.8680     73.7071       16.8676       -99.4905      
     2000.0000     13.3289       22.4402       -127.7501     75.0952       19.5030       -114.3726     
     2200.0000     13.6036       25.1341       -142.8991     76.3787       22.1968       -129.5216     
     2400.0000     13.8444       27.8794       -158.2956     77.5729       24.9422       -144.9181     
     2600.0000     14.0534       30.6697       -173.9231     78.6895       27.7325       -160.5456     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2O2
 ====================================================================================================
   Elemental Composition:
     H 2.0000
     O 2.0000
   Formation Enthalpy at 298K =          -32.4741 kcal/mol
   Formation Free Gibbs Energy at 298K = -49.1757 kcal/mol
   Molecular Weight =                    34.0140 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.1534       -32.4538      -49.2879      56.1136       0.0203        -0.1122       
     600.0000      12.7907       -28.9971      -67.3932      63.9935       3.4770        -18.2175      
     800.0000      13.9883       -26.3109      -80.5902      67.8492       6.1632        -31.4145      
     1000.0000     14.9450       -23.4194      -94.4908      71.0714       9.0547        -45.3151      
     1200.0000     15.6830       -20.3547      -108.9905     73.8632       12.1194       -59.8148      
     1400.0000     16.3123       -17.1535      -124.0144     76.3293       15.3206       -74.8387      
     1600.0000     16.8461       -13.8361      -139.5054     78.5433       18.6380       -90.3297      
     1800.0000     17.2968       -10.4206      -155.4182     80.5543       22.0535       -106.2425     
     2000.0000     17.6760       -6.9222       -171.7159     82.3969       25.5519       -122.5402     
     2200.0000     17.9943       -3.3542       -188.3675     84.0970       29.1199       -139.1918     
     2400.0000     18.2615       0.2722        -205.3465     85.6745       32.7463       -156.1708     
     2600.0000     18.4864       3.9476        -222.6302     87.1453       36.4217       -173.4545     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2O
 ====================================================================================================
   Elemental Composition:
     H 2.0000
     O 1.0000
   Formation Enthalpy at 298K =          -57.7927 kcal/mol
   Formation Free Gibbs Energy at 298K = -71.2392 kcal/mol
   Molecular Weight =                    18.0150 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
